# time (ns)  RMSD_mdmat_previous RMSD_mdmat_total
   1.0000    0.1002    0.1002
   2.0000    0.0928    0.0857
   3.0000    0.1160    0.1252
   4.0000    0.0684    0.1465
   5.0000    0.0661    0.1642
   6.0000    0.0951    0.1573
   7.0000    0.0813    0.1560
   8.0000    0.1406    0.1589
   9.0000    0.1460    0.1840
  10.0000    0.0995    0.1884
  11.0000    0.0674    0.2035
  12.0000    0.1251    0.1941
  13.0000    0.1387    0.1920
  14.0000    0.1012    0.1858
  15.0000    0.1372    0.1906
  16.0000    0.1145    0.1592
  17.0000    0.1157    0.1295
  18.0000    0.1441    0.1830
  19.0000    0.0747    0.1767
  20.0000    0.1176    0.1896
  21.0000    0.1409    0.1964
  22.0000    0.1179    0.1849
  23.0000    0.0902    0.1902
  24.0000    0.0945    0.1721
  25.0000    0.1471    0.1285
  26.0000    0.1526    0.1828
  27.0000    0.1295    0.1909
  28.0000    0.1464    0.1854
  29.0000    0.1245    0.1847
  30.0000    0.1126    0.1818
  31.0000    0.1201    0.1408
  32.0000    0.0922    0.1547
  33.0000    0.0671    0.1422
  34.0000    0.0746    0.1332
  35.0000    0.0492    0.1332
  36.0000    0.0534    0.1333
  37.0000    0.0829    0.1362
  38.0000    0.0690    0.1482
  39.0000    0.0571    0.1354
  40.0000    0.0865    0.1234
  41.0000    0.0848    0.1408
  42.0000    0.0831    0.1363
  43.0000    0.0781    0.1368
  44.0000    0.0609    0.1303
  45.0000    0.0569    0.1383
  46.0000    0.0942    0.1571
  47.0000    0.0906    0.1332
  48.0000    0.0822    0.1501
  49.0000    0.0641    0.1378
  50.0000    0.0798    0.1407
  51.0000    0.0728    0.1441
  52.0000    0.1149    0.1438
  53.0000    0.0927    0.1394
  54.0000    0.0622    0.1363
  55.0000    0.0840    0.1353
  56.0000    0.0860    0.1494
  57.0000    0.0561    0.1389
  58.0000    0.1045    0.1734
  59.0000    0.1162    0.1938
  60.0000    0.0765    0.1825
  61.0000    0.1106    0.1568
  62.0000    0.0963    0.1453
  63.0000    0.1330    0.1602
  64.0000    0.0906    0.1567
  65.0000    0.0924    0.1571
  66.0000    0.0592    0.1446
  67.0000    0.0686    0.1528
  68.0000    0.1370    0.1439
  69.0000    0.1550    0.1460
  70.0000    0.1276    0.1544
  71.0000    0.1126    0.1427
  72.0000    0.0904    0.1535
  73.0000    0.0738    0.1552
  74.0000    0.0688    0.1517
  75.0000    0.1126    0.1278
  76.0000    0.1457    0.1593
  77.0000    0.1350    0.1551
  78.0000    0.1241    0.1874
  79.0000    0.1358    0.1524
  80.0000    0.0804    0.1705
  81.0000    0.0539    0.1625
  82.0000    0.0796    0.1727
  83.0000    0.1089    0.1436
  84.0000    0.1178    0.1711
  85.0000    0.1402    0.1842
  86.0000    0.0827    0.1555
  87.0000    0.0934    0.1393
  88.0000    0.1661    0.1766
  89.0000    0.1879    0.2162
  90.0000    0.0930    0.2122
  91.0000    0.1885    0.1479
  92.0000    0.1560    0.1834
  93.0000    0.1671    0.1620
  94.0000    0.0758    0.1599
  95.0000    0.1160    0.1565
  96.0000    0.1330    0.1584
  97.0000    0.0933    0.1608
  98.0000    0.0442    0.1682
  99.0000    0.0556    0.1655
 100.0000    0.0555    0.1557
 101.0000    0.0613    0.1655
 102.0000    0.0784    0.1742
 103.0000    0.1342    0.1688
 104.0000    0.1062    0.1753
 105.0000    0.1052    0.1507
 106.0000    0.0656    0.1473
 107.0000    0.0590    0.1395
 108.0000    0.1060    0.1535
 109.0000    0.0759    0.1573
 110.0000    0.1272    0.1436
 111.0000    0.1640    0.1697
 112.0000    0.1590    0.2082
 113.0000    0.0544    0.2081
 114.0000    0.1364    0.1992
 115.0000    0.1258    0.2019
 116.0000    0.0749    0.2085
 117.0000    0.0798    0.2099
 118.0000    0.1453    0.2003
 119.0000    0.0660    0.2008
 120.0000    0.1176    0.1953
 121.0000    0.0863    0.2038
 122.0000    0.0700    0.2050
 123.0000    0.0876    0.2062
 124.0000    0.0824    0.1987
 125.0000    0.0932    0.2037
 126.0000    0.1486    0.1721
 127.0000    0.0780    0.1751
 128.0000    0.0886    0.1944
 129.0000    0.1261    0.1904
 130.0000    0.0977    0.1609
 131.0000    0.1249    0.1327
 132.0000    0.1469    0.1562
 133.0000    0.1467    0.1718
 134.0000    0.0908    0.1629
 135.0000    0.0959    0.1754
 136.0000    0.1063    0.1784
 137.0000    0.0942    0.1443
 138.0000    0.0620    0.1499
 139.0000    0.0786    0.1566
 140.0000    0.0954    0.1629
 141.0000    0.0643    0.1616
 142.0000    0.0450    0.1519
 143.0000    0.0544    0.1492
 144.0000    0.0662    0.1545
 145.0000    0.0746    0.1588
 146.0000    0.0646    0.1818
 147.0000    0.1111    0.1636
 148.0000    0.0994    0.1756
 149.0000    0.0482    0.1692
 150.0000    0.0531    0.1782
 151.0000    0.0616    0.1627
 152.0000    0.0599    0.1805
 153.0000    0.0612    0.1681
 154.0000    0.0551    0.1697
 155.0000    0.0673    0.1722
 156.0000    0.0714    0.1597
 157.0000    0.0534    0.1723
 158.0000    0.0388    0.1735
 159.0000    0.0689    0.1493
 160.0000    0.0776    0.1536
 161.0000    0.1209    0.1781
 162.0000    0.0780    0.1632
 163.0000    0.0606    0.1660
 164.0000    0.0829    0.1519
 165.0000    0.0826    0.1591
 166.0000    0.0966    0.1718
 167.0000    0.0516    0.1743
 168.0000    0.0649    0.1873
 169.0000    0.0633    0.1706
 170.0000    0.0753    0.1701
 171.0000    0.0824    0.1618
 172.0000    0.0827    0.1685
 173.0000    0.0741    0.1504
 174.0000    0.0708    0.1613
 175.0000    0.0977    0.1711
 176.0000    0.0872    0.1663
 177.0000    0.0694    0.1672
 178.0000    0.0975    0.1590
 179.0000    0.1205    0.1863
 180.0000    0.0718    0.1675
 181.0000    0.0543    0.1666
 182.0000    0.0594    0.1637
 183.0000    0.0836    0.1536
 184.0000    0.0679    0.1568
 185.0000    0.0716    0.1478
 186.0000    0.0449    0.1551
 187.0000    0.0808    0.1505
 188.0000    0.0646    0.1589
 189.0000    0.0526    0.1598
 190.0000    0.0620    0.1664
 191.0000    0.0823    0.1501
 192.0000    0.0894    0.1686
 193.0000    0.0565    0.1539
 194.0000    0.1113    0.1669
 195.0000    0.0705    0.1772
 196.0000    0.0739    0.1633
 197.0000    0.0718    0.1643
 198.0000    0.0681    0.1627
 199.0000    0.0650    0.1705
 200.0000    0.0537    0.1604
 201.0000    0.0977    0.1512
 202.0000    0.0684    0.1565
 203.0000    0.0718    0.1502
 204.0000    0.0606    0.1586
 205.0000    0.0832    0.1674
 206.0000    0.0556    0.1667
 207.0000    0.0792    0.1537
 208.0000    0.0578    0.1602
 209.0000    0.0534    0.1671
 210.0000    0.0839    0.1551
 211.0000    0.0704    0.1556
 212.0000    0.0730    0.1554
 213.0000    0.0663    0.1550
 214.0000    0.0677    0.1503
 215.0000    0.0646    0.1514
 216.0000    0.0473    0.1480
 217.0000    0.0552    0.1514
 218.0000    0.0627    0.1524
 219.0000    0.0798    0.1551
 220.0000    0.0632    0.1558
 221.0000    0.0731    0.1605
 222.0000    0.1418    0.1548
 223.0000    0.0799    0.1556
 224.0000    0.1516    0.1763
 225.0000    0.1572    0.2075
 226.0000    0.1372    0.1737
 227.0000    0.1204    0.1622
 228.0000    0.0667    0.1540
 229.0000    0.0822    0.1644
 230.0000    0.1272    0.1600
 231.0000    0.0566    0.1562
 232.0000    0.0778    0.1558
 233.0000    0.0772    0.1573
 234.0000    0.0835    0.1668
 235.0000    0.0924    0.1732
 236.0000    0.0880    0.1466
 237.0000    0.0804    0.1414
 238.0000    0.0490    0.1388
 239.0000    0.0922    0.1472
 240.0000    0.0674    0.1412
 241.0000    0.0834    0.1371
 242.0000    0.1128    0.1401
 243.0000    0.0786    0.1474
 244.0000    0.0837    0.1459
 245.0000    0.0571    0.1437
 246.0000    0.0731    0.1390
 247.0000    0.1156    0.1614
 248.0000    0.0454    0.1642
 249.0000    0.0561    0.1715
 250.0000    0.0539    0.1594
 251.0000    0.0593    0.1675
 252.0000    0.0563    0.1621
 253.0000    0.0431    0.1646
 254.0000    0.0609    0.1591
 255.0000    0.0531    0.1596
 256.0000    0.0637    0.1618
 257.0000    0.0575    0.1629
 258.0000    0.0437    0.1617
 259.0000    0.0654    0.1674
 260.0000    0.0604    0.1576
 261.0000    0.0751    0.1633
 262.0000    0.0588    0.1688
 263.0000    0.0422    0.1720
 264.0000    0.0415    0.1701
 265.0000    0.0548    0.1715
 266.0000    0.0683    0.1721
 267.0000    0.0591    0.1636
 268.0000    0.0534    0.1677
 269.0000    0.0601    0.1712
 270.0000    0.0658    0.1650
 271.0000    0.0662    0.1644
 272.0000    0.0337    0.1627
 273.0000    0.0490    0.1679
 274.0000    0.0494    0.1589
 275.0000    0.0584    0.1719
 276.0000    0.0689    0.1632
 277.0000    0.0494    0.1675
 278.0000    0.0463    0.1627
 279.0000    0.0619    0.1626
 280.0000    0.0509    0.1668
 281.0000    0.0328    0.1638
 282.0000    0.0498    0.1645
 283.0000    0.0532    0.1634
 284.0000    0.0631    0.1667
 285.0000    0.0684    0.1630
 286.0000    0.0444    0.1671
 287.0000    0.0532    0.1555
 288.0000    0.0561    0.1676
 289.0000    0.0435    0.1648
 290.0000    0.0502    0.1675
 291.0000    0.0443    0.1685
 292.0000    0.0449    0.1580
 293.0000    0.0516    0.1620
 294.0000    0.0539    0.1654
 295.0000    0.0510    0.1597
 296.0000    0.0612    0.1663
 297.0000    0.0601    0.1622
 298.0000    0.0464    0.1635
 299.0000    0.0624    0.1614
 300.0000    0.0491    0.1599
 301.0000    0.0735    0.1704
 302.0000    0.0562    0.1587
 303.0000    0.0537    0.1724
 304.0000    0.0581    0.1717
 305.0000    0.0698    0.1643
 306.0000    0.0610    0.1537
 307.0000    0.0599    0.1581
 308.0000    0.0441    0.1616
 309.0000    0.0372    0.1599
 310.0000    0.0385    0.1662
 311.0000    0.0479    0.1666
 312.0000    0.0463    0.1694
 313.0000    0.0382    0.1766
 314.0000    0.0566    0.1766
 315.0000    0.0569    0.1707
 316.0000    0.0452    0.1692
 317.0000    0.0553    0.1762
 318.0000    0.0492    0.1706
 319.0000    0.0589    0.1594
 320.0000    0.0554    0.1688
 321.0000    0.0649    0.1678
 322.0000    0.0608    0.1656
 323.0000    0.0490    0.1626
 324.0000    0.1291    0.1578
 325.0000    0.0972    0.1831
 326.0000    0.1447    0.1892
 327.0000    0.0864    0.2113
 328.0000    0.1015    0.2204
 329.0000    0.1204    0.1916
 330.0000    0.0718    0.2103
 331.0000    0.0672    0.2016
 332.0000    0.0630    0.2000
 333.0000    0.0742    0.2070
 334.0000    0.0662    0.2104
 335.0000    0.0925    0.1900
 336.0000    0.0732    0.1982
 337.0000    0.0666    0.1995
 338.0000    0.0758    0.1989
 339.0000    0.0765    0.1991
 340.0000    0.0794    0.2080
 341.0000    0.1075    0.2145
 342.0000    0.0568    0.2199
 343.0000    0.0559    0.2155
 344.0000    0.0894    0.2135
 345.0000    0.0839    0.2150
 346.0000    0.0974    0.1979
 347.0000    0.0804    0.1981
 348.0000    0.0766    0.2012
 349.0000    0.0749    0.1915
 350.0000    0.0828    0.2006
 351.0000    0.1231    0.2056
 352.0000    0.1195    0.1943
 353.0000    0.0615    0.1966
 354.0000    0.0477    0.1970
 355.0000    0.0695    0.1841
 356.0000    0.0816    0.1986
 357.0000    0.0850    0.1937
 358.0000    0.0758    0.1942
