# time (ns)  RMSD_mdmat_previous RMSD_mdmat_total
   1.0000    0.1270    0.1270
   2.0000    0.0915    0.1208
   3.0000    0.1443    0.1011
   4.0000    0.0463    0.0944
   5.0000    0.1142    0.0911
   6.0000    0.0904    0.1070
   7.0000    0.0809    0.1234
   8.0000    0.0622    0.1267
   9.0000    0.1244    0.0850
  10.0000    0.0811    0.1183
  11.0000    0.0759    0.1334
  12.0000    0.0563    0.1375
  13.0000    0.0946    0.1527
  14.0000    0.0953    0.1132
  15.0000    0.0495    0.1141
  16.0000    0.0642    0.1373
  17.0000    0.0799    0.1289
  18.0000    0.0721    0.1201
  19.0000    0.0602    0.1374
  20.0000    0.0399    0.1350
  21.0000    0.0701    0.1064
  22.0000    0.0730    0.1358
  23.0000    0.0616    0.1306
  24.0000    0.0584    0.1361
  25.0000    0.0526    0.1333
  26.0000    0.0481    0.1249
  27.0000    0.0486    0.1274
  28.0000    0.0391    0.1315
  29.0000    0.0634    0.1138
  30.0000    0.0573    0.1023
  31.0000    0.0438    0.1035
  32.0000    0.0635    0.1124
  33.0000    0.0762    0.1214
  34.0000    0.0971    0.1333
  35.0000    0.0630    0.1277
  36.0000    0.0654    0.1239
  37.0000    0.0524    0.1416
  38.0000    0.0631    0.1224
  39.0000    0.0613    0.1284
  40.0000    0.0600    0.1211
  41.0000    0.0711    0.1220
  42.0000    0.0466    0.1133
  43.0000    0.0453    0.1116
  44.0000    0.0645    0.1264
  45.0000    0.0618    0.1362
  46.0000    0.0732    0.1295
  47.0000    0.0535    0.1358
  48.0000    0.0796    0.1256
  49.0000    0.0767    0.1334
  50.0000    0.0407    0.1341
  51.0000    0.0487    0.1392
  52.0000    0.0541    0.1342
  53.0000    0.0607    0.1339
  54.0000    0.0685    0.1424
  55.0000    0.0596    0.1273
  56.0000    0.0504    0.1274
  57.0000    0.0872    0.1514
  58.0000    0.0636    0.1539
  59.0000    0.0581    0.1467
  60.0000    0.0648    0.1683
  61.0000    0.0694    0.1562
  62.0000    0.0819    0.1705
  63.0000    0.0558    0.1552
  64.0000    0.0565    0.1697
  65.0000    0.0580    0.1707
  66.0000    0.0649    0.1770
  67.0000    0.1183    0.1587
  68.0000    0.0902    0.1482
  69.0000    0.0688    0.1539
  70.0000    0.0511    0.1577
  71.0000    0.0751    0.1341
  72.0000    0.0585    0.1566
  73.0000    0.0729    0.1552
  74.0000    0.0677    0.1698
  75.0000    0.0739    0.1515
  76.0000    0.0573    0.1426
  77.0000    0.0611    0.1638
  78.0000    0.0631    0.1586
  79.0000    0.1085    0.1751
  80.0000    0.0581    0.1548
  81.0000    0.0674    0.1514
  82.0000    0.0634    0.1540
  83.0000    0.0826    0.1630
  84.0000    0.0639    0.1708
  85.0000    0.0545    0.1727
  86.0000    0.0724    0.1547
  87.0000    0.0673    0.1559
  88.0000    0.0627    0.1497
  89.0000    0.0605    0.1483
  90.0000    0.0773    0.1578
  91.0000    0.0715    0.1572
  92.0000    0.0721    0.1561
  93.0000    0.0543    0.1510
  94.0000    0.0597    0.1679
  95.0000    0.1045    0.1564
  96.0000    0.0859    0.1365
  97.0000    0.0466    0.1481
  98.0000    0.0517    0.1545
  99.0000    0.0629    0.1466
 100.0000    0.0689    0.1602
 101.0000    0.0589    0.1404
 102.0000    0.0579    0.1639
 103.0000    0.0685    0.1657
 104.0000    0.0523    0.1643
 105.0000    0.0450    0.1532
 106.0000    0.0507    0.1707
 107.0000    0.0533    0.1618
 108.0000    0.0455    0.1646
 109.0000    0.0546    0.1588
 110.0000    0.0785    0.1553
 111.0000    0.0602    0.1405
 112.0000    0.0805    0.1553
 113.0000    0.0465    0.1580
 114.0000    0.0550    0.1494
 115.0000    0.0481    0.1510
 116.0000    0.0704    0.1716
 117.0000    0.0780    0.1631
 118.0000    0.0616    0.1516
 119.0000    0.0620    0.1544
 120.0000    0.0836    0.1577
 121.0000    0.0757    0.1498
 122.0000    0.0696    0.1424
